Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3s2.3p4.(3P).5p,4D*,3/2,4,,95313.749,,,1.147,  41                      :    40  3s2.3p4.(3P).5p    2D*  ,
3s2.3p4.(3P).5p,4D*,5/2,6,,95400.731,,,1.352,  61                      :    26  3s2.3p4.(3P).5p    2D*  ,
3s2.3p4.(3P).5p,4D*,1/2,2,,95597.593,,,0.699,  93                      :     5  3s2.3p4.(3P).5p    4P*  ,
3s2.3p4.(3P).5p,2D*,5/2,6,,94827.150,,,1.247,  72                      :    27  3s2.3p4.(3P).5p    4D*  ,
3s2.3p4.(3P).5p,2D*,3/2,4,,95706.534,,,1.321,  44                      :    39  3s2.3p4.(3P).5p    4S*  ,
3s2.3p4.(1D).4p,2F*,5/2,6,,95144.623,,,, 100                                                       ,
3s2.3p4.(1D).4p,2F*,7/2,8,,95180.419,,,, 100                                                       ,
3s2.3p4.(3P).5p,2S*,1/2,2,,95534.923,,,1.409,  72                      :    21  3s2.3p4.(3P).5p    4P*  ,
3s2.3p4.(3P).5p,4S*,3/2,4,,95612.357,,,1.531,  35                      :    35  3s2.3p4.(3P).5p    4D*  ,
3s2.3p4.(3P<2>).4d,2[3],7/2,8,,95700.874,,,1.416,  91                  or  :    90  3s2.3p4.(3P).4d    4D   ,
3s2.3p4.(3P<2>).4d,2[3],5/2,6,,96945.536,,,1.097,  69                  or  :    41  3s2.3p4.(3P).4d    2D   ,
3s2.3p4.(3P<2>).4d,2[2],5/2,6,,95786.752,,,1.367,  64                  or  :    87  3s2.3p4.(3P).4d    4D   ,
3s2.3p4.(3P<2>).4d,2[2],3/2,4,,95897.565,,,1.209,  53                  or  :    85  3s2.3p4.(3P).4d    4D   ,
3s2.3p4.(3P<2>).4d,2[1],1/2,2,,95995.561,,,0.00,  56                  or  :    89  3s2.3p4.(3P).4d    4D   ,
3s2.3p4.(3P<2>).4d,2[1],3/2,4,,97004.081,,,,  67                  or  :    42  3s2.3p4.(3P).4d    4P   ,
3s2.3p4.(3P).5p,2P*,3/2,4,,96313.330,,,1.2873,  83                      :     8  3s2.3p4.(3P).5p    2D*  ,
3s2.3p4.(3P).5p,2P*,1/2,2,,96594.096,,,0.712,  87                      :    10  3s2.3p4.(3P).5p    2S*  ,
3s2.3p4.(1D).4p,2D*,5/2,6,,96482.889,,,, 100                                                       ,
3s2.3p4.(1D).4p,2D*,3/2,4,,96486.198,,,0.867, 100                                                       ,
3s2.3p4.(3P<2>).4d,2[4],9/2,10,,96494.722,,,, 100                  or  :   100  3s2.3p4.(3P).4d    4F   ,
3s2.3p4.(3P<2>).4d,2[4],7/2,8,,96731.172,,,,  97                  or  :    60  3s2.3p4.(3P).4d    2F   ,
3s2.3p4.(3P<2>).4d,2[0],1/2,2,,96930.181,,,,  84                  or  :    89  3s2.3p4.(3P).4d    4P   ,
3s2.3p4.(3P<1>).4d,2[1],1/2,2,,97149.323,,,,  44                  or  :    90  3s2.3p4.(3P).4d    2P   ,
3s2.3p4.(3P<1>).4d,2[1],3/2,4,,97259.811,,,0.967,  54                  or  :    39  3s2.3p4.(3P).4d    4P   ,
3s2.3p4.(3P<1>).4d,2[3],7/2,8,,97184.277,,,,  88                  or  :    52  3s2.3p4.(3P).4d    4F   ,
3s2.3p4.(3P<1>).4d,2[3],5/2,6,,97338.887,,,1.241,  62                  or  :    62  3s2.3p4.(3P).4d    4F   ,
3s2.3p4.(3P<2>).6s,2[2],5/2,6,,97237.723,,,1.500, 100                  or  :   100  3s2.3p4.(3P).6s    4P   ,
3s2.3p4.(3P<2>).6s,2[2],3/2,4,,97480.664,,,1.393,  96                  or  :    67  3s2.3p4.(3P).6s    2P   ,
3s2.3p4.(3P<1>).4d,2[2],3/2,4,,97354.057,,,1.01,  47                  or  :    49  3s2.3p4.(3P).4d    4F   ,
3s2.3p4.(3P<1>).4d,2[2],5/2,6,,97534.130,,,1.355,  90                  or  :    55  3s2.3p4.(3P).4d    4P   ,
3s2.3p4.(3P<2>).4f,2[4]*,9/2,10,,97666.650,,,, 100                  or  :    67  3s2.3p4.(3P).4f    4F*  ,
3s2.3p4.(3P<2>).4f,2[4]*,7/2,8,,97667.396,,,,  99                  or  :    48  3s2.3p4.(3P).4f    2F*  ,
3s2.3p4.(3P<2>).4f,2[3]*,7/2,8,,97674.092,,,,  99                  or  :    48  3s2.3p4.(3P).4f    4F*  ,
3s2.3p4.(3P<2>).4f,2[3]*,5/2,6,,97674.33,,,, 100                  or  :    38  3s2.3p4.(3P).4f    4F*  ,
3s2.3p4.(3P<2>).4f,2[2]*,3/2,4,,97703.64,,,,  99                  or  :    40  3s2.3p4.(3P).4f    4F*  ,
3s2.3p4.(3P<2>).4f,2[2]*,5/2,6,,97703.941,,,,  99                  or  :    46  3s2.3p4.(3P).4f    4D*  ,
3s2.3p4.(3P<2>).4f,2[5]*,11/2,12,,97712.63,,,, 100                  or  :   100  3s2.3p4.(3P).4f    4G*  ,
3s2.3p4.(3P<2>).4f,2[5]*,9/2,10,,97712.66,,,, 100                  or  :    73  3s2.3p4.(3P).4f    2G*  ,
3s2.3p4.(3P<2>).4f,2[1]*,1/2,2,,97739.04,,,, 100                  or  :   100  3s2.3p4.(3P).4f    4D*  ,
3s2.3p4.(3P<2>).4f,2[1]*,3/2,4,,97739.32,,,, 100                  or  :    50  3s2.3p4.(3P).4f    2D*  ,
3s2.3p4.(3P<0>).4d,2[2],5/2,6,,97807.723,,,1.0828,  73                  or  :    36  3s2.3p4.(3P).4d    2F   ,
3s2.3p4.(3P<0>).4d,2[2],3/2,4,,97842.783,,,,  48                  or  :    74  3s2.3p4.(3P).4d    2P   ,
3s2.3p4.(3P<1>).6s,2[1],3/2,4,,98044.980,,,1.6246,  96                  or  :    67  3s2.3p4.(3P).6s    4P   ,
3s2.3p4.(3P<1>).6s,2[1],1/2,2,,98100.340,,,1.962,  82                  or  :    76  3s2.3p4.(3P).6s    4P   ,
3s2.3p4.(3P<1>).4f,2[2]*,3/2,4,,98372.97,,,,  99                  or  :    60  3s2.3p4.(3P).4f    4F*  ,
3s2.3p4.(3P<1>).4f,2[2]*,5/2,6,,98373.43,,,,  99                  or  :    33  3s2.3p4.(3P).4f    2F*  ,
3s2.3p4.(3P<1>).4f,2[4]*,9/2,10,,98383.43,,,, 100                  or  :    49  3s2.3p4.(3P).4f    4G*  ,
3s2.3p4.(3P<1>).4f,2[4]*,7/2,8,,98383.72,,,, 100                  or  :    39  3s2.3p4.(3P).4f    4G*  ,
3s2.3p4.(3P<0>).6s,2[0],1/2,2,,98390.74,,,,  81                  or  :    76  3s2.3p4.(3P).6s    2P   ,
3s2.3p4.(3P<1>).4f,2[3]*,7/2,8,,98418.89,,,, 100                  or  :    49  3s2.3p4.(3P).4f    4D*  ,
3s2.3p4.(3P<1>).4f,2[3]*,5/2,6,,98419.10,,,, 100                  or  :    47  3s2.3p4.(3P).4f    4G*  ,
3s2.3p4.(3P<2>).6p,2[2]*,5/2,6,,98683.87,,,,                                                           ,
3s2.3p4.(3P<2>).6p,2[2]*,3/2,4,,99019.44,,,1.32,                                                           ,
3s2.3p4.(3P<0>).4f,2[3]*,7/2,8,,98693.013,,,, 100                  or  :    26  3s2.3p4.(3P).4f    4D*  ,
3s2.3p4.(3P<0>).4f,2[3]*,5/2,6,,98693.22,,,, 100                  or  :    44  3s2.3p4.(3P).4f    4G*  ,
3s2.3p4.(3P<2>).6p,2[1]*,3/2,4,,98778.39,,,,                                                           ,
3s2.3p4.(3P<2>).6p,2[1]*,1/2,2,,98915.47,,,1.91,                                                           ,
3s2.3p4.(3P<2>).6p,2[3]*,7/2,8,,98785.32,,,,                                                           ,
3s2.3p4.(3P<2>).6p,2[3]*,5/2,6,,98833.20,,,,                                                           ,
3s2.3p4.(3P<2>).5d,2[3],7/2,8,,99200.382,,,1.392,                                                           ,
3s2.3p4.(3P<2>).5d,2[3],5/2,6,,99765.906,,,1.149,                                                           ,
3s2.3p4.(3P<2>).5d,2[2],5/2,6,,99269.121,,,1.358,                                                           ,
3s2.3p4.(3P<2>).5d,2[2],3/2,4,,99354.670,,,1.239,                                                           ,
3s2.3p4.(3P<2>).5d,2[1],1/2,2,,99407.907,,,0.363,                                                           ,
3s2.3p4.(3P<2>).5d,2[1],3/2,4,,99681.887,,,1.73,                                                           ,
3s2.3p4.(3P<1>).6p,2[0]*,1/2,2,,99436.08,,,,                                                           ,
3s2.3p4.(3P<1>).6p,2[2]*,5/2,6,,99463.79,,,,                                                           ,
3s2.3p4.(3P<1>).6p,2[2]*,3/2,4,,99535.177,,,1.3929,                                                           ,
3s2.3p4.(3P<2>).5d,2[4],9/2,10,,99517.994,,,1.310,                                                           ,
3s2.3p4.(3P<2>).5d,2[4],7/2,8,,99668.388,,,1.181,                                                           ,
3s2.3p4.(1S).4s,2S,1/2,2,,99534.419,,,1.99,  91                      :     4  3s2.3p4.(1D).3d    2S   ,
3s2.3p4.(3P<1>).6p,2[1]*,3/2,4,,99568.450,,,1.32,                                                           ,
3s2.3p4.(3P<1>).6p,2[1]*,1/2,2,,99586.36,,,0.49,                                                           ,
3s2.3p4.(3P<2>).5d,2[0],1/2,2,,99711.309,,,1.289,                                                           ,
3s2.3p4.(3P<0>).6p,2[1]*,3/2,4,,99823.30,,,1.28,                                                           ,
3s2.3p4.(3P<0>).6p,2[1]*,1/2,2,,99902.63,,,0.81,                                                           ,
3s2.3p4.(3P<1>).5d,2[1],1/2,2,,99972.144,,,1.21,                                                           ,
3s2.3p4.(3P<1>).5d,2[1],3/2,4,,100170.980,,,,                                                           ,
3s2.3p4.(3P<2>).7s,2[2],5/2,6,,99988.501,,,1.589, 100                  or  :   100  3s2.3p4.(3P).7s    4P   ,
3s2.3p4.(3P<2>).7s,2[2],3/2,4,,100050.736,,,1.42, 100                  or  :    79  3s2.3p4.(3P).7s    2P   ,
3s2.3p4.(3P<1>).5d,2[3],7/2,8,,100146.822,,,1.210,                                                           ,
3s2.3p4.(3P<1>).5d,2[3],5/2,6,,100249.636,,,,                                                           ,
3s2.3p4.(3P<2>).5f,2[4]*,9/2,10,,100165.638,,,, 100                  or  :    65  3s2.3p4.(3P).5f    4F*  ,
3s2.3p4.(3P<2>).5f,2[4]*,7/2,8,,100166.217,,,, 100                  or  :    46  3s2.3p4.(3P).5f    2F*  ,
3s2.3p4.(3P<2>).5f,2[3]*,7/2,8,,100169.840,,,, 100                  or  :    46  3s2.3p4.(3P).5f    4F*  ,
3s2.3p4.(3P<2>).5f,2[3]*,5/2,6,,100170.01,,,, 100                  or  :    37  3s2.3p4.(3P).5f    4F*  ,
3s2.3p4.(3P<2>).5f,2[2]*,3/2,4,,100185.22,,,, 100                  or  :    37  3s2.3p4.(3P).5f    4F*  ,
3s2.3p4.(3P<2>).5f,2[2]*,5/2,6,,100185.426,,,, 100                  or  :    49  3s2.3p4.(3P).5f    4D*  ,
3s2.3p4.(3P<2>).5f,2[5]*,11/2,12,,100188.67,,,, 100                  or  :   100  3s2.3p4.(3P).5f    4G*  ,
3s2.3p4.(3P<2>).5f,2[5]*,9/2,10,,100188.68,,,, 100                  or  :    73  3s2.3p4.(3P).5f    2G*  ,
3s2.3p4.(3P<2>).5g,2[5],11/2,12,,100190.97,,,,                                                           ,
3s2.3p4.(3P<2>).5g,2[5],9/2,10,,100190.97,,,,                                                           ,
3s2.3p4.(3P<2>).5g,2[4],9/2,10,,100191.40,,,,                                                           ,
3s2.3p4.(3P<2>).5g,2[4],7/2,8,,100191.40,,,,                                                           ,
3s2.3p4.(3P<2>).5g,2[3],7/2,8,,100197.65,,,,                                                           ,
3s2.3p4.(3P<2>).5g,2[3],5/2,6,,100197.65,,,,                                                           ,
3s2.3p4.(3P<2>).5g,2[6],11/2,12,,100201.30,,,,                                                           ,
3s2.3p4.(3P<2>).5g,2[6],13/2,14,,100201.30,,,,                                                           ,
3s2.3p4.(3P<2>).5f,2[1]*,1/2,2,,100202.35,,,, 100                  or  :   100  3s2.3p4.(3P).5f    4D*  ,
3s2.3p4.(3P<2>).5f,2[1]*,3/2,4,,100202.61,,,, 100                  or  :    51  3s2.3p4.(3P).5f    2D*  ,
3s2.3p4.(3P<2>).5g,2[2],3/2,4,,100205.68,,,,                                                           ,
3s2.3p4.(3P<2>).5g,2[2],5/2,6,,100205.68,,,,                                                           ,
3s2.3p4.(3P<1>).5d,2[2],3/2,4,,100246.855,,,,                                                           ,
3s2.3p4.(3P<1>).5d,2[2],5/2,6,,100347.182,,,,                                                           ,
3s2.3p4.(3P<0>).5d,2[2],3/2,4,,100502.871,,,,                                                           ,
3s2.3p4.(3P<0>).5d,2[2],5/2,6,,100589.312,,,1.069,                                                           ,
3s2.3p4.(3P<1>).7s,2[1],3/2,4,,100704.230,,,1.65, 100                  or  :    79  3s2.3p4.(3P).7s    4P   ,
3s2.3p4.(3P<1>).7s,2[1],1/2,2,,100737.65,,,1.59,  98                  or  :    52  3s2.3p4.(3P).7s    2P   ,
3s2.3p4.(3P<1>).5f,2[2]*,3/2,4,,100865.36,,,, 100                  or  :    63  3s2.3p4.(3P).5f    4F*  ,
3s2.3p4.(3P<1>).5f,2[2]*,5/2,6,,100865.82,,,, 100                  or  :    35  3s2.3p4.(3P).5f    2F*  ,
3s2.3p4.(3P<1>).5f,2[4]*,9/2,10,,100871.209,,,, 100                  or  :    48  3s2.3p4.(3P).5f    4G*  ,
3s2.3p4.(3P<1>).5f,2[4]*,7/2,8,,100871.554,,,, 100                  or  :    38  3s2.3p4.(3P).5f    4G*  ,
3s2.3p4.(3P<2>).7p,2[2]*,3/2,4,,100877.71,,,,                                                           ,
3s2.3p4.(3P<1>).5g,2[3],7/2,8,,100888.40,,,,                                                           ,
3s2.3p4.(3P<1>).5g,2[3],5/2,6,,100888.40,,,,                                                           ,
3s2.3p4.(3P<1>).5f,2[3]*,7/2,8,,100889.855,,,, 100                  or  :    49  3s2.3p4.(3P).5f    4D*  ,
3s2.3p4.(3P<1>).5f,2[3]*,5/2,6,,100890.13,,,, 100                  or  :    48  3s2.3p4.(3P).5f    4G*  ,
3s2.3p4.(3P<1>).5g,2[5],9/2,10,,100890.53,,,,                                                           ,
3s2.3p4.(3P<1>).5g,2[5],11/2,12,,100890.53,,,,                                                           ,
3s2.3p4.(3P<1>).5g,2[4],9/2,10,,100899.03,,,,                                                           ,
3s2.3p4.(3P<1>).5g,2[4],7/2,8,,100899.03,,,,                                                           ,
3s2.3p4.(3P<2>).6d,2[1],1/2,2,,100946.01,,,1.010,                                                           ,
3s2.3p4.(3P<2>).6d,2[1],3/2,4,,101172.553,,,1.41,                                                           ,
3s2.3p4.(3P<2>).6d,2[3],7/2,8,,100989.990,,,1.377,                                                           ,
3s2.3p4.(3P<2>).6d,2[3],5/2,6,,101223.33,,,,                                                           ,
3s2.3p4.(3P<0>).7s,2[0],1/2,2,,101039.413,,,,  98                  or  :    52  3s2.3p4.(3P).7s    4P   ,
3s2.3p4.(3P<2>).6d,2[2],3/2,4,,101045.386,,,1.168,                                                           ,
3s2.3p4.(3P<2>).6d,2[2],5/2,6,,101052.840,,,1.364,                                                           ,
3s2.3p4.(3P<2>).6d,2[4],9/2,10,,101130.892,,,,                                                           ,
3s2.3p4.(3P<2>).6d,2[4],7/2,8,,101230.909,,,,                                                           ,
3s2.3p4.(1D).3d,2G,7/2,8,,101141.19,,,,                                                           ,
3s2.3p4.(1D).3d,2G,9/2,10,,101141.625,,,1.13,                                                           ,
3s2.3p4.(3P<0>).5f,2[3]*,7/2,8,,101176.171,,,, 100                  or  :    25  3s2.3p4.(3P).5f    2G*  ,
3s2.3p4.(3P<0>).5f,2[3]*,5/2,6,,101176.34,,,, 100                  or  :    43  3s2.3p4.(3P).5f    4G*  ,
3s2.3p4.(3P<0>).5g,2[4],7/2,8,,101193.32,,,,                                                           ,
3s2.3p4.(3P<0>).5g,2[4],9/2,10,,101193.32,,,,                                                           ,
3s2.3p4.(3P<2>).6d,2[0],1/2,2,,101227.63,,,,                                                           ,
3s2.3p4.(3P<2>).8s,2[2],5/2,6,,101426.204,,,1.60, 100                  or  :   100  3s2.3p4.(3P).8s    4P   ,
3s2.3p4.(3P<2>).8s,2[2],3/2,4,,101460.16,,,, 100                  or  :    81  3s2.3p4.(3P).8s    2P   ,
3s2.3p4.(3P<2>).6f,2[4]*,9/2,10,,101521.336,,,, 100                  or  :    64  3s2.3p4.(3P).6f    4F*  ,
3s2.3p4.(3P<2>).6f,2[4]*,7/2,8,,101521.76,,,,  99                  or  :    42  3s2.3p4.(3P).6f    2F*  ,
3s2.3p4.(3P<2>).6f,2[3]*,7/2,8,,101524.18,,,,  99                  or  :    42  3s2.3p4.(3P).6f    4F*  ,
3s2.3p4.(3P<2>).6f,2[3]*,5/2,6,,101524.30,,,, 100                  or  :    37  3s2.3p4.(3P).6f    4F*  ,
3s2.3p4.(3P<2>).6f,2[2]*,3/2,4,,101532.97,,,, 100                  or  :    35  3s2.3p4.(3P).6f    4F*  ,
3s2.3p4.(3P<2>).6f,2[2]*,5/2,6,,101533.01,,,, 100                  or  :    49  3s2.3p4.(3P).6f    4D*  ,
3s2.3p4.(3P<2>).6f,2[5]*,9/2,10,,101534.43,,,, 100                  or  :    73  3s2.3p4.(3P).6f    2G*  ,
3s2.3p4.(3P<2>).6f,2[5]*,11/2,12,,101534.43,,,, 100                  or  :   100  3s2.3p4.(3P).6f    4G*  ,
3s2.3p4.(3P<2>).6f,2[1]*,3/2,4,,101542.44,,,, 100                  or  :    51  3s2.3p4.(3P).6f    2D*  ,
3s2.3p4.(3P<1>).6d,2[1],1/2,2,,101592.67,,,0.69,                                                           ,
3s2.3p4.(3P<1>).6d,2[1],3/2,4,,101725.37,,,,                                                           ,
3s2.3p4.nd?,,1/2?,2,,101596.44,,,,                                                           ,
3s2.3p4.(3P<1>).6d,2[3],7/2,8,,101754.307,,,,                                                           ,
3s2.3p4.(3P<1>).6d,2[3],5/2,6,,101803.442,,,,                                                           ,
3s2.3p4.(3P<1>).6d,2[2],3/2,4,,101845.64,,,,                                                           ,
3s2.3p4.(3P<1>).6d,2[2],5/2,6,,101858.96,,,1.45,                                                           ,
3s2.3p4.(3P<2>).7d,2[1],1/2,2,,101879.9,,,,                                                           ,
3s2.3p4.nd,,3/2,4,,101945.20,,,,                                                           ,
3s2.3p4.nd,,1/2,2,,101945.20,,,,                                                           ,
3s2.3p4.(3P<0>).6d,2[2],5/2,6,,101988.14,,,,                                                           ,
3s2.3p4.(3P<0>).6d,2[2],3/2,4,,102000.36,,,0.63,                                                           ,
3s2.3p4.nd,,3/2?,4,,102026.3,,,,                                                           ,
3s2.3p4.(3P<2>).7d,2[3],7/2,8,,102028.24,,,1.34,                                                           ,
3s2.3p4.(3P<2>).7d,2[3],5/2,6,,102158.68,,,,                                                           ,
3s2.3p4.(3P<2>).7d,2[2],5/2,6,,102045.07,,,,                                                           ,
3s2.3p4.(3P<2>).7d,2[4],9/2,10,,102093.32,,,,                                                           ,
3s2.3p4.(3P<2>).7d,2[4],7/2,8,,102147.528,,,,                                                           ,
3s2.3p4.(3P<1>).8s,2[1],3/2,4,,102108.84,,,, 100                  or  :    81  3s2.3p4.(3P).8s    4P   ,
3s2.3p4.(3P<1>).8s,2[1],1/2,2,,102138.11,,,,  99                  or  :    59  3s2.3p4.(3P).8s    2P   ,
3s2.3p4.nd,,5/2?,6,,102187.51,,,,                                                           ,
3s2.3p4.(3P<1>).6f,2[2]*,3/2,4,,102218.38,,,, 100                  or  :    65  3s2.3p4.(3P).6f    4F*  ,
3s2.3p4.(3P<1>).6f,2[2]*,5/2,6,,102218.68,,,, 100                  or  :    36  3s2.3p4.(3P).6f    2F*  ,
3s2.3p4.(3P<1>).6f,2[4]*,9/2,10,,102222.08,,,, 100                  or  :    47  3s2.3p4.(3P).6f    4G*  ,
3s2.3p4.(3P<1>).6f,2[4]*,7/2,8,,102222.38,,,, 100                  or  :    37  3s2.3p4.(3P).6f    4G*  ,
3s2.3p4.(3P<1>).6f,2[3]*,5/2,6,,102233.31,,,, 100                  or  :    48  3s2.3p4.(3P).6f    4G*  ,
3s2.3p4.(3P<2>).9s,2[2],3/2,4,,102294.8,,,,                      or  :        3s2.3p4.(3P).9s    2P   ,
3s2.3p4.(3P<2>).7f,2[4]*,9/2,10,,102338.07,,,,                                                           ,
3s2.3p4.(3P<2>).7f,2[4]*,7/2,8,,102338.30,,,,                                                           ,
3s2.3p4.(3P<2>).7f,2[3]*,7/2,8,,102338.95,,,,                                                           ,
3s2.3p4.(3P<2>).7f,2[5]*,11/2,12,,102345.90,,,,                                                           ,
3s2.3p4.(3P<2>).7f,2[5]*,9/2,10,,102345.97,,,,                                                           ,
3s2.3p4.(3P<0>).8s,2[0],1/2,2,,102411.57,,,,  99                  or  :    59  3s2.3p4.(3P).8s    4P   ,
3s2.3p4.(3P<2>).8d,2[1],1/2,2,,102526.1,,,,                                                           ,
3s2.3p4.(3P<0>).6f,2[3]*,7/2,8,,102526.26,,,, 100                  or  :    25  3s2.3p4.(3P).6f    2G*  ,
3s2.3p4.(3P<0>).6f,2[3]*,5/2,6,,102526.34,,,, 100                  or  :    43  3s2.3p4.(3P).6f    4G*  ,
3s2.3p4.(3P<1>).7d,2[1],1/2,2,,102609.6,,,,                                                           ,
3s2.3p4.(3P<2>).8d,2[3],7/2,8,,102620.50,,,,                                                           ,
